Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10539,2023-03-26,2023-03-31,Second Class,CUST-1270,Customer 1270,Corporate,United Kingdom,Birmingham,England,97632,West,PROD-630,Office Supplies,Paper,Paper 164,80.36,2,0.07,16.46
ORD-10540,2023-02-07,2023-02-14,Second Class,CUST-1902,Customer 1902,Consumer,United Kingdom,London,Scotland,52476,Central,PROD-820,Office Supplies,Binders,Binders 565,159.0,3,0.09,21.03
ORD-10541,2023-05-29,2023-06-04,Standard Class,CUST-1557,Customer 1557,Home Office,United Kingdom,Birmingham,Wales,95678,Central,PROD-474,Technology,Accessories,Accessories 692,1175.92,3,0.33,140.29
ORD-10542,2023-04-01,2023-04-08,Standard Class,CUST-1996,Customer 1996,Consumer,United Kingdom,Bristol,Wales,56255,East,PROD-598,Technology,Accessories,Accessories 485,959.49,2,0.07,189.78
ORD-10543,2023-03-17,2023-03-18,Second Class,CUST-1903,Customer 1903,Consumer,United Kingdom,Leeds,England,40145,South,PROD-626,Technology,Phones,Phones 613,739.97,4,0.14,128.82
ORD-10544,2023-02-21,2023-02-26,First Class,CUST-1161,Customer 1161,Corporate,United Kingdom,Bristol,Scotland,25509,Central,PROD-335,Furniture,Chairs,Chairs 291,598.92,2,0.09,57.77
ORD-10545,2023-09-02,2023-09-09,First Class,CUST-1493,Customer 1493,Home Office,United Kingdom,Leeds,Wales,37617,South,PROD-265,Office Supplies,Storage,Storage 216,56.52,2,0.08,7.17
ORD-10546,2023-09-26,2023-09-30,First Class,CUST-1130,Customer 1130,Home Office,United Kingdom,Bristol,England,27658,South,PROD-624,Furniture,Chairs,Chairs 144,365.74,3,0.14,22.6
ORD-10547,2023-05-24,2023-05-28,First Class,CUST-1170,Customer 1170,Corporate,United Kingdom,Birmingham,Scotland,63143,East,PROD-677,Technology,Phones,Phones 157,2437.86,4,0.26,347.42
ORD-10548,2023-09-20,2023-09-26,First Class,CUST-1841,Customer 1841,Corporate,United Kingdom,London,England,68877,East,PROD-582,Technology,Machines,Machines 777,2159.86,4,0.25,311.74
ORD-10549,2023-04-17,2023-04-23,First Class,CUST-1420,Customer 1420,Home Office,United Kingdom,Birmingham,Scotland,33839,South,PROD-775,Furniture,Chairs,Chairs 950,866.79,3,0.07,94.75
ORD-10550,2023-07-06,2023-07-12,Second Class,CUST-1350,Customer 1350,Corporate,United Kingdom,Bristol,Scotland,19023,Central,PROD-487,Furniture,Bookcases,Bookcases 802,622.47,2,0.13,52.04
ORD-10551,2023-03-08,2023-03-13,Standard Class,CUST-1207,Customer 1207,Home Office,United Kingdom,Glasgow,Scotland,99701,South,PROD-946,Furniture,Chairs,Chairs 116,419.86,2,0.08,47.11
ORD-10552,2023-04-23,2023-04-30,First Class,CUST-1487,Customer 1487,Home Office,United Kingdom,Bristol,England,79655,West,PROD-870,Technology,Phones,Phones 281,688.17,2,0.6,24.55
ORD-10553,2023-04-09,2023-04-14,First Class,CUST-1133,Customer 1133,Home Office,United Kingdom,Bristol,England,98940,East,PROD-541,Furniture,Tables,Tables 775,496.79,2,0.14,43.61
ORD-10554,2023-02-16,2023-02-18,Standard Class,CUST-1542,Customer 1542,Corporate,United Kingdom,Birmingham,Wales,59969,South,PROD-703,Office Supplies,Paper,Paper 814,88.03,2,0.21,1.59
ORD-10555,2023-03-18,2023-03-25,First Class,CUST-1488,Customer 1488,Consumer,United Kingdom,Glasgow,England,47128,East,PROD-997,Office Supplies,Paper,Paper 360,43.21,1,0.05,-2.18
ORD-10556,2023-03-14,2023-03-18,First Class,CUST-1726,Customer 1726,Home Office,United Kingdom,Glasgow,England,85757,South,PROD-220,Office Supplies,Paper,Paper 105,104.51,3,0.04,12.27
ORD-10557,2023-07-12,2023-07-15,Second Class,CUST-1704,Customer 1704,Corporate,United Kingdom,Leeds,Wales,23970,East,PROD-536,Office Supplies,Storage,Storage 310,52.69,2,0.21,7.36
ORD-10558,2023-04-20,2023-04-27,Standard Class,CUST-1578,Customer 1578,Corporate,United Kingdom,Bristol,Wales,99208,Central,PROD-873,Office Supplies,Storage,Storage 533,34.82,1,0.14,9.94
ORD-10559,2023-05-10,2023-05-14,First Class,CUST-1570,Customer 1570,Corporate,United Kingdom,Birmingham,Wales,83281,West,PROD-595,Office Supplies,Storage,Storage 902,51.79,1,0.02,15.01
ORD-10560,2023-04-08,2023-04-12,First Class,CUST-1792,Customer 1792,Home Office,United Kingdom,Leeds,Scotland,28096,Central,PROD-221,Office Supplies,Storage,Storage 452,56.63,1,0.17,4.26
ORD-10561,2023-04-02,2023-04-09,First Class,CUST-1102,Customer 1102,Consumer,United Kingdom,Bristol,Wales,54359,West,PROD-728,Office Supplies,Storage,Storage 265,138.83,3,0.16,17.15
ORD-10562,2023-08-07,2023-08-10,First Class,CUST-1005,Customer 1005,Consumer,United Kingdom,Glasgow,England,71822,East,PROD-545,Furniture,Tables,Tables 751,340.52,2,0.21,19.42
ORD-10563,2023-08-11,2023-08-17,Standard Class,CUST-1379,Customer 1379,Consumer,United Kingdom,Bristol,England,60374,East,PROD-728,Furniture,Tables,Tables 327,480.46,3,0.23,25.91
ORD-10564,2023-05-07,2023-05-08,Second Class,CUST-1968,Customer 1968,Consumer,United Kingdom,Cardiff,Wales,67536,Central,PROD-306,Technology,Machines,Machines 158,968.52,3,0.08,186.54
ORD-10565,2023-07-16,2023-07-17,First Class,CUST-1613,Customer 1613,Home Office,United Kingdom,Bristol,Scotland,40365,Central,PROD-273,Furniture,Chairs,Chairs 902,820.35,3,0.29,22.83
ORD-10566,2023-05-10,2023-05-13,Standard Class,CUST-1000,Customer 1000,Consumer,United Kingdom,London,Wales,62354,East,PROD-785,Office Supplies,Paper,Paper 770,56.13,1,0.34,3.67
ORD-10567,2023-05-24,2023-05-27,Second Class,CUST-1530,Customer 1530,Consumer,United Kingdom,Cardiff,Scotland,18993,South,PROD-662,Office Supplies,Storage,Storage 305,134.95,3,0.08,20.71
ORD-10568,2023-03-26,2023-03-30,First Class,CUST-1356,Customer 1356,Corporate,United Kingdom,Glasgow,Wales,39661,Central,PROD-299,Technology,Machines,Machines 696,755.38,2,0.06,157.82
ORD-10569,2023-08-30,2023-08-31,First Class,CUST-1267,Customer 1267,Consumer,United Kingdom,Leeds,Scotland,23954,South,PROD-174,Office Supplies,Storage,Storage 104,135.45,3,0.03,24.23
ORD-10570,2023-08-08,2023-08-15,First Class,CUST-1525,Customer 1525,Corporate,United Kingdom,Bristol,Scotland,42786,Central,PROD-553,Office Supplies,Paper,Paper 922,204.0,4,0.35,6.84
ORD-10571,2023-09-20,2023-09-22,Standard Class,CUST-1249,Customer 1249,Corporate,United Kingdom,Glasgow,Wales,99337,South,PROD-700,Technology,Accessories,Accessories 888,1270.03,2,0.02,271.24
ORD-10572,2023-09-10,2023-09-11,First Class,CUST-1069,Customer 1069,Corporate,United Kingdom,Cardiff,England,98724,East,PROD-335,Office Supplies,Paper,Paper 364,130.72,3,0.53,-0.85
ORD-10573,2023-04-14,2023-04-21,Standard Class,CUST-1548,Customer 1548,Consumer,United Kingdom,Cardiff,Wales,42539,Central,PROD-195,Office Supplies,Binders,Binders 628,71.95,2,0.04,13.22
ORD-10574,2023-05-19,2023-05-25,Standard Class,CUST-1350,Customer 1350,Consumer,United Kingdom,Bristol,England,72463,South,PROD-462,Technology,Machines,Machines 940,879.87,3,0.12,159.31
ORD-10575,2023-06-30,2023-07-01,First Class,CUST-1969,Customer 1969,Home Office,United Kingdom,Cardiff,England,75404,West,PROD-304,Technology,Accessories,Accessories 287,1170.49,2,0.21,184.45
ORD-10576,2023-02-25,2023-02-28,First Class,CUST-1271,Customer 1271,Consumer,United Kingdom,Birmingham,England,42728,West,PROD-464,Technology,Phones,Phones 993,803.39,3,0.32,96.84
ORD-10577,2023-05-20,2023-05-26,First Class,CUST-1692,Customer 1692,Home Office,United Kingdom,Leeds,Scotland,10868,West,PROD-143,Furniture,Chairs,Chairs 180,291.21,2,0.44,-7.65
ORD-10578,2023-04-06,2023-04-10,Second Class,CUST-1504,Customer 1504,Home Office,United Kingdom,Glasgow,Wales,74330,South,PROD-882,Office Supplies,Storage,Storage 422,87.93,3,0.21,17.34
ORD-10579,2023-07-07,2023-07-11,Standard Class,CUST-1590,Customer 1590,Consumer,United Kingdom,London,Scotland,65466,Central,PROD-653,Office Supplies,Paper,Paper 868,171.84,4,0.07,20.3
ORD-10580,2023-03-16,2023-03-20,Second Class,CUST-1881,Customer 1881,Home Office,United Kingdom,Glasgow,England,69925,East,PROD-815,Technology,Accessories,Accessories 503,420.47,1,0.16,61.81
ORD-10581,2023-03-22,2023-03-27,Second Class,CUST-1012,Customer 1012,Home Office,United Kingdom,Birmingham,Wales,86153,South,PROD-433,Office Supplies,Storage,Storage 108,73.43,2,0.12,13.91
ORD-10582,2023-06-20,2023-06-21,First Class,CUST-1561,Customer 1561,Corporate,United Kingdom,Birmingham,Wales,71780,Central,PROD-451,Technology,Accessories,Accessories 291,1341.35,3,0.17,224.43
ORD-10583,2023-04-10,2023-04-17,Standard Class,CUST-1215,Customer 1215,Corporate,United Kingdom,Cardiff,Wales,57851,Central,PROD-386,Furniture,Tables,Tables 534,655.08,2,0.09,55.04
ORD-10584,2023-12-12,2023-12-13,Second Class,CUST-1589,Customer 1589,Home Office,United Kingdom,Birmingham,England,45382,South,PROD-668,Furniture,Bookcases,Bookcases 234,209.95,2,0.3,10.1
ORD-10585,2023-04-04,2023-04-05,Second Class,CUST-1819,Customer 1819,Home Office,United Kingdom,Birmingham,Wales,11276,South,PROD-531,Office Supplies,Paper,Paper 249,117.69,4,0.36,2.83
ORD-10586,2023-03-19,2023-03-23,Standard Class,CUST-1546,Customer 1546,Home Office,United Kingdom,Manchester,Wales,49326,South,PROD-675,Furniture,Bookcases,Bookcases 629,823.77,3,0.07,89.66
ORD-10587,2023-06-20,2023-06-26,First Class,CUST-1167,Customer 1167,Consumer,United Kingdom,Birmingham,Wales,72460,East,PROD-198,Office Supplies,Paper,Paper 807,37.59,1,0.14,6.08
ORD-10588,2023-04-28,2023-05-04,Standard Class,CUST-1369,Customer 1369,Corporate,United Kingdom,Bristol,Scotland,43779,South,PROD-120,Technology,Accessories,Accessories 366,1654.13,3,0.09,312.82
ORD-10589,2023-07-27,2023-07-30,First Class,CUST-1695,Customer 1695,Home Office,United Kingdom,Birmingham,Scotland,85483,South,PROD-764,Furniture,Tables,Tables 988,824.23,4,0.11,75.56
ORD-10590,2023-02-25,2023-02-26,Second Class,CUST-1689,Customer 1689,Home Office,United Kingdom,Leeds,Scotland,68580,West,PROD-490,Office Supplies,Binders,Binders 432,78.88,4,0.12,12.57
ORD-10591,2023-06-03,2023-06-04,First Class,CUST-1889,Customer 1889,Consumer,United Kingdom,Cardiff,Wales,65288,Central,PROD-727,Office Supplies,Storage,Storage 248,86.98,2,0.1,1.4
ORD-10592,2023-05-06,2023-05-08,Standard Class,CUST-1351,Customer 1351,Consumer,United Kingdom,Manchester,Wales,95591,South,PROD-827,Furniture,Chairs,Chairs 265,444.93,2,0.15,41.41
ORD-10593,2023-07-14,2023-07-15,First Class,CUST-1277,Customer 1277,Corporate,United Kingdom,Glasgow,Wales,86928,Central,PROD-561,Technology,Machines,Machines 504,1264.77,3,0.16,215.99
ORD-10594,2023-08-01,2023-08-08,Standard Class,CUST-1023,Customer 1023,Consumer,United Kingdom,Cardiff,England,96772,South,PROD-861,Furniture,Chairs,Chairs 974,634.76,2,0.07,67.54
ORD-10595,2023-02-15,2023-02-19,Second Class,CUST-1105,Customer 1105,Consumer,United Kingdom,London,Wales,81884,East,PROD-126,Furniture,Chairs,Chairs 506,135.47,1,0.12,7.69
ORD-10596,2023-02-17,2023-02-24,Standard Class,CUST-1268,Customer 1268,Home Office,United Kingdom,Birmingham,England,95830,South,PROD-416,Technology,Phones,Phones 206,689.91,2,0.09,130.82
ORD-10597,2023-07-24,2023-07-28,Second Class,CUST-1453,Customer 1453,Home Office,United Kingdom,Birmingham,England,79041,West,PROD-129,Furniture,Bookcases,Bookcases 390,449.43,3,0.14,36.93
ORD-10598,2023-04-26,2023-04-28,First Class,CUST-1937,Customer 1937,Corporate,United Kingdom,Glasgow,Wales,71235,East,PROD-378,Technology,Accessories,Accessories 981,622.95,3,0.07,121.01
ORD-10599,2023-02-28,2023-03-02,First Class,CUST-1181,Customer 1181,Home Office,United Kingdom,Bristol,Wales,92712,South,PROD-751,Furniture,Bookcases,Bookcases 652,623.41,2,0.32,19.51
